time,torque,rotary_speed,ROP,bottom_rotary_speed_filtered,block_position,weight_on_hook,weight_on_bit,SPP,fluid_flow,Total pump stoke,total_pit_volume,heave_bit_depth,hole_depth_filtered,choke_pressure_filtered,kill_pressure_filtered,trip_tank_volume,inclination_filtered
2021-05-09 22:08:50,5130.48,30.0,14.4,28.0,1.64,319.378,17.07,1059.0,599.93,119.0,384.87,2273.56,2273.56,9.35,26.74,13.27,2.99
2021-05-09 22:09:00,6060.55,30.0,18.0,28.0,1.67,311.064,25.38,1052.0,601.26,119.0,385.06,2273.61,2273.61,9.35,26.74,13.33,2.99
2021-05-09 22:09:10,9152.41,30.0,36.0,28.0,1.6,297.502,38.94,1008.0,599.93,119.0,385.06,2273.71,2273.71,9.35,27.31,13.27,2.99
2021-05-09 22:09:20,1510.53,30.0,16.2,28.0,1.4,327.376,9.07,1008.0,601.26,119.0,384.56,2273.8,2273.8,8.78,27.31,13.27,2.99
2021-05-09 22:09:30,3558.74,30.0,7.2,28.0,1.41,328.616,7.83,1030.0,600.73,118.0,384.5,2273.82,2273.82,8.78,27.31,13.27,2.99
2021-05-09 22:09:40,4833.24,30.0,6.0,28.0,1.33,318.65,17.8,994.0,598.88,119.0,385.38,2273.87,2273.87,9.35,26.74,13.27,2.99
2021-05-09 22:09:50,3709.94,30.0,10.8,53.0,1.3,318.44,18.01,972.0,598.88,119.0,385.44,2273.9,2273.9,9.35,27.31,13.27,2.99
2021-05-09 22:10:00,2322.58,30.0,3.6,53.0,1.29,327.89,8.56,979.0,600.73,119.0,385.69,2273.91,2273.91,9.35,27.31,13.27,2.99
2021-05-09 22:10:10,3327.88,30.0,25.2,53.0,1.22,325.336,11.11,1001.0,599.41,119.0,385.69,2273.98,2273.98,8.78,26.74,13.27,2.99
2021-05-09 22:10:20,1604.94,30.0,6.3,53.0,1.16,332.856,3.59,965.0,600.73,119.0,386.26,2274.05,2274.05,9.35,26.74,13.33,2.99
2021-05-09 22:10:30,5702.09,30.0,0.0,53.0,1.15,321.332,15.11,972.0,599.41,120.0,386.45,2274.05,2274.05,9.35,26.74,13.27,2.99
2021-05-09 22:10:40,542.85,30.0,7.2,53.0,1.13,329.926,6.52,957.0,599.93,119.0,386.13,2274.07,2274.07,9.35,26.74,13.27,2.99
2021-05-09 22:10:50,3181.11,30.0,5.4,53.0,1.1,329.746,6.7,950.0,599.93,119.0,386.57,2274.1,2274.1,8.78,26.74,13.27,2.99
2021-05-09 22:11:00,1652.14,30.0,0.0,30.0,1.1,330.49,5.96,950.0,599.41,119.0,386.95,2274.1,2274.1,9.35,26.74,13.27,2.99
2021-05-09 22:11:10,2142.62,30.0,3.6,30.0,1.09,330.478,5.97,950.0,600.73,119.0,386.57,2274.11,2274.11,8.78,26.74,13.33,2.99
2021-05-09 22:11:20,0.0,30.0,7.2,30.0,1.07,330.01,6.43,972.0,601.26,119.0,386.26,2274.13,2274.13,8.78,27.31,13.27,2.99
2021-05-09 22:11:30,3025.48,30.0,1.8,29.0,1.74,327.502,8.94,943.0,599.93,119.0,386.13,2274.15,2274.15,9.35,27.31,13.33,2.99
2021-05-09 22:11:40,3729.11,30.0,0.0,29.0,2.23,333.11,3.34,935.0,599.41,120.0,386.26,2274.15,2274.15,9.35,26.74,13.27,2.99
2021-05-09 22:11:50,3313.87,30.0,0.0,29.0,2.73,334.224,2.22,950.0,599.41,119.0,387.07,2272.52,2274.15,9.35,26.74,13.27,2.99
2021-05-09 22:12:00,2789.46,30.0,0.0,29.0,3.19,332.072,4.37,957.0,599.93,119.0,387.07,2272.04,2274.15,9.35,26.74,13.33,2.99
2021-05-09 22:12:10,5338.47,30.0,0.0,29.0,4.94,324.554,11.89,1008.0,601.78,120.0,387.96,2270.26,2274.15,9.35,26.74,13.33,2.99
2021-05-09 22:12:20,0.0,0.0,0.0,29.0,4.85,325.684,10.76,1008.0,598.88,119.0,387.07,2270.32,2274.15,8.78,27.31,13.27,2.99
2021-05-09 22:12:30,0.0,0.0,0.0,29.0,4.43,330.034,6.41,1023.0,599.93,119.0,386.76,2270.77,2274.15,9.35,27.31,13.33,2.99
2021-05-09 22:12:40,0.0,0.0,0.0,29.0,4.04,325.068,11.38,1023.0,599.93,118.0,387.14,2271.14,2274.15,8.78,26.74,13.27,2.99
2021-05-09 22:12:50,0.0,0.0,0.0,29.0,4.0,329.822,6.62,950.0,601.78,120.0,387.33,2271.2,2274.15,9.35,27.31,13.33,2.99
2021-05-09 22:13:00,0.0,0.0,0.0,29.0,4.0,331.626,4.82,950.0,600.73,120.0,387.64,2271.2,2274.15,8.78,27.31,13.33,2.99
2021-05-09 22:13:10,0.0,0.0,0.0,29.0,4.0,336.52,4.82,935.0,571.4,120.0,388.4,2271.2,2274.15,8.78,26.74,13.27,2.99
2021-05-09 22:13:20,0.0,0.0,0.0,29.0,4.0,331.332,5.11,548.0,380.41,95.0,388.33,2271.2,2274.15,8.78,27.31,13.27,2.99
2021-05-09 22:13:30,0.0,0.0,0.0,29.0,3.88,88.462,247.98,44.0,0.0,0.0,390.47,2271.3,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:13:40,0.0,0.0,0.0,29.0,3.88,93.742,242.7,43.0,0.0,0.0,393.05,2271.3,2274.15,9.35,27.31,13.33,2.99
2021-05-09 22:13:50,0.0,1.0,0.0,29.0,3.88,94.214,242.23,43.0,0.0,0.0,396.38,2271.3,2274.15,9.35,27.31,13.33,2.99
2021-05-09 22:14:00,0.0,15.0,0.0,29.0,3.88,86.022,250.42,43.0,0.0,0.0,398.9,2271.3,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:14:10,0.0,15.0,0.0,29.0,3.94,91.316,245.13,42.0,0.0,0.0,404.81,2271.3,2274.15,9.35,26.17,13.33,2.99
2021-05-09 22:14:20,0.0,0.0,0.0,29.0,4.65,93.41,243.04,41.0,0.0,0.0,408.15,2271.3,2274.15,9.35,27.31,13.33,2.99
2021-05-09 22:14:30,0.0,0.0,0.0,29.0,12.81,90.41,246.04,40.0,0.0,0.0,410.22,2271.3,2274.15,9.35,27.31,13.33,2.99
2021-05-09 22:14:40,0.0,0.0,0.0,29.0,21.29,91.91,244.54,41.0,0.0,0.0,412.17,2271.3,2274.15,9.35,27.31,13.33,2.99
2021-05-09 22:14:50,0.0,0.0,0.0,29.0,41.62,92.31,244.14,42.0,0.0,0.0,423.37,2271.3,2274.15,9.35,26.74,13.33,2.99
2021-05-09 22:15:00,0.0,0.0,0.0,0.0,41.62,100.646,235.8,42.0,0.0,0.0,425.44,2271.3,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:15:10,476.47,15.0,0.0,0.0,41.56,100.79,235.66,43.0,0.0,0.0,428.27,2271.3,2274.15,9.35,27.31,13.33,2.99
2021-05-09 22:15:20,2425.84,15.0,0.0,0.0,41.27,75.39,261.06,42.0,0.0,0.0,430.41,2271.3,2274.15,9.35,27.31,13.33,2.99
2021-05-09 22:15:30,1236.89,15.0,0.0,0.0,41.27,89.248,247.2,42.0,0.0,0.0,430.54,2271.3,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:15:40,10000.0,0.0,0.0,0.0,41.25,92.13,244.32,42.0,0.0,0.0,430.73,2271.3,2274.15,9.35,27.31,13.33,2.99
2021-05-09 22:15:50,0.0,1.0,0.0,0.0,41.24,93.612,242.83,41.0,0.0,0.0,430.41,2271.3,2274.15,8.78,27.31,13.27,2.99
2021-05-09 22:16:00,80.39,0.0,0.0,0.0,41.38,334.244,2.2,55.0,0.0,0.0,430.41,2271.21,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:16:10,80.39,0.0,0.0,0.0,41.63,337.244,2.2,56.0,0.0,0.0,430.73,2270.91,2274.15,9.35,27.31,13.33,2.99
2021-05-09 22:16:20,84.82,0.0,0.0,0.0,41.05,341.618,2.2,75.0,241.45,19.0,430.41,2271.48,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:16:30,75.23,0.0,0.0,0.0,41.34,345.154,2.2,67.0,301.16,57.0,429.47,2271.12,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:16:40,80.39,0.0,0.0,0.0,41.76,334.858,1.59,155.0,461.51,60.0,426.89,2270.78,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:16:50,80.39,0.0,0.0,0.0,41.96,333.68,2.76,736.0,601.78,108.0,425.32,2270.96,2274.15,9.35,26.74,13.33,2.99
2021-05-09 22:17:00,80.39,0.0,0.0,0.0,41.59,338.758,2.76,830.0,598.88,119.0,423.87,2270.95,2274.15,9.35,27.31,13.33,2.99
2021-05-09 22:17:10,80.39,0.0,0.0,0.0,41.16,348.356,2.76,838.0,599.93,120.0,421.42,2271.3,2274.15,8.78,27.31,13.27,2.99
2021-05-09 22:17:20,75.23,0.0,0.0,0.0,40.98,350.526,2.76,863.0,599.41,119.0,419.4,2271.5,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:17:30,80.39,0.0,0.0,0.0,41.54,340.584,2.76,928.0,599.93,119.0,415.63,2270.88,2274.15,9.35,26.74,13.27,2.99
2021-05-09 22:17:40,80.39,0.0,0.0,0.0,41.86,334.666,1.78,928.0,598.88,119.0,411.61,2270.92,2274.15,9.35,26.74,13.27,2.99
2021-05-09 22:17:50,80.39,0.0,0.0,0.0,41.55,341.04,1.78,928.0,599.93,120.0,409.34,2270.99,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:18:00,80.39,0.0,0.0,0.0,41.44,343.99,1.78,935.0,599.41,119.0,405.88,2270.99,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:18:10,80.39,0.0,0.0,0.0,41.45,341.836,1.78,943.0,599.41,119.0,403.3,2271.09,2274.15,9.35,27.99,13.27,2.99
2021-05-09 22:18:20,75.23,0.0,0.0,0.0,41.3,345.636,1.78,928.0,599.93,119.0,393.05,2271.11,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:18:30,80.39,0.0,0.0,0.0,41.17,348.6,1.78,928.0,598.88,119.0,389.91,2271.37,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:18:40,75.23,0.0,0.0,0.0,41.39,341.784,1.78,935.0,600.73,120.0,387.64,2271.15,2274.15,9.35,27.31,13.33,2.99
2021-05-09 22:18:50,75.23,0.0,0.0,0.0,41.22,344.576,1.78,921.0,598.88,119.0,385.06,2271.39,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:19:00,80.39,0.0,0.0,0.0,40.76,349.16,1.78,910.0,601.26,119.0,383.99,2271.79,2274.15,9.35,26.74,13.27,2.99
2021-05-09 22:19:10,80.39,0.0,0.0,0.0,40.87,351.032,1.78,928.0,598.88,118.0,384.5,2271.66,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:19:20,75.23,0.0,0.0,0.0,41.28,342.956,1.78,943.0,599.93,118.0,384.87,2271.2,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:19:30,80.39,0.0,0.0,0.0,41.38,342.446,1.78,682.0,433.51,108.0,384.5,2271.16,2274.15,9.35,27.31,13.33,2.99
2021-05-09 22:19:40,75.23,0.0,0.0,0.0,41.42,343.698,1.78,270.0,253.87,72.0,384.87,2271.1,2274.15,9.35,26.17,13.33,2.99
2021-05-09 22:19:50,80.39,0.0,0.0,0.0,41.35,344.144,1.78,115.0,200.51,44.0,385.19,2271.15,2274.15,9.35,27.31,13.33,2.99
2021-05-09 22:20:00,80.39,0.0,0.0,0.0,41.3,344.778,1.78,115.0,199.71,40.0,385.94,2271.24,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:20:10,75.23,0.0,0.0,0.0,41.18,344.6,1.78,439.0,500.87,78.0,391.16,2271.66,2274.15,8.78,27.31,13.27,2.99
2021-05-09 22:20:20,75.23,0.0,0.0,0.0,41.2,343.858,1.78,859.0,678.92,105.0,393.05,2271.37,2274.15,9.35,26.74,13.33,2.99
2021-05-09 22:20:30,84.82,0.0,0.0,0.0,41.47,342.482,1.78,1088.0,701.38,139.0,394.12,2271.07,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:20:40,80.39,0.0,0.0,0.0,41.79,336.28,0.17,1146.0,699.0,139.0,394.75,2270.53,2274.15,9.35,26.74,13.27,2.99
2021-05-09 22:20:50,75.23,0.0,0.0,0.0,41.44,340.702,0.17,1175.0,699.79,138.0,394.56,2271.17,2274.15,8.78,27.31,13.33,2.99
2021-05-09 22:21:00,80.39,0.0,0.0,0.0,41.41,340.826,0.17,1211.0,700.32,139.0,394.12,2271.24,2274.15,9.35,27.31,13.33,2.99
2021-05-09 22:21:10,80.39,0.0,0.0,0.0,41.39,341.514,0.17,1226.0,701.91,139.0,393.93,2271.17,2274.15,9.35,27.31,13.33,2.99
2021-05-09 22:21:20,84.82,0.0,0.0,0.0,41.54,339.752,0.17,1233.0,699.0,139.0,393.93,2271.0,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:21:30,75.23,0.0,0.0,0.0,41.64,338.242,0.17,1233.0,699.79,138.0,393.93,2270.86,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:21:40,80.39,0.0,0.0,0.0,41.48,341.79,0.17,1233.0,698.47,139.0,393.55,2271.06,2274.15,9.35,26.74,13.33,2.99
2021-05-09 22:21:50,80.39,0.0,0.0,0.0,41.51,339.068,0.17,1233.0,700.32,139.0,392.74,2271.11,2274.15,9.35,26.74,13.27,2.99
2021-05-09 22:22:00,75.23,0.0,0.0,0.0,41.52,340.358,0.17,1233.0,700.85,139.0,392.55,2271.02,2274.15,9.35,26.74,13.33,2.99
2021-05-09 22:22:10,80.39,0.0,0.0,0.0,41.52,339.536,0.17,1160.0,585.93,139.0,391.98,2271.04,2274.15,8.78,26.74,13.33,2.99
2021-05-09 22:22:20,80.39,0.0,0.0,0.0,41.35,345.448,0.17,642.0,394.14,100.0,391.67,2271.19,2274.15,8.78,26.74,13.33,2.99
2021-05-09 22:22:30,80.39,0.0,0.0,0.0,41.07,349.418,0.17,147.0,200.51,40.0,392.36,2271.47,2274.15,9.35,26.74,13.27,2.99
2021-05-09 22:22:40,80.39,0.0,0.0,0.0,41.18,347.188,0.17,131.0,201.03,40.0,393.36,2271.27,2274.15,9.35,26.74,13.33,2.99
2021-05-09 22:22:50,80.39,0.0,0.0,0.0,41.56,339.444,0.17,118.0,199.19,40.0,396.7,2271.03,2274.15,9.35,26.74,13.27,2.99
2021-05-09 22:23:00,80.39,0.0,0.0,0.0,41.72,337.966,0.17,124.0,236.96,40.0,398.4,2270.82,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:23:10,75.23,0.0,0.0,0.0,41.66,337.998,0.17,1030.0,700.32,134.0,403.49,2270.72,2274.15,8.78,27.31,13.27,2.99
2021-05-09 22:23:20,70.81,0.0,0.0,0.0,41.44,342.67,0.17,1102.0,699.0,138.0,404.88,2271.04,2274.15,8.78,27.99,13.33,2.99
2021-05-09 22:23:30,80.39,0.0,0.0,0.0,41.34,342.576,0.17,1117.0,700.85,139.0,404.88,2271.2,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:23:40,80.39,0.0,0.0,0.0,41.44,340.562,0.17,1160.0,697.94,140.0,404.31,2271.2,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:23:50,80.39,0.0,0.0,0.0,41.44,340.046,0.17,1204.0,702.96,139.0,404.37,2271.19,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:24:00,84.82,0.0,0.0,0.0,41.54,338.686,0.17,1226.0,697.41,139.0,404.56,2271.01,2274.15,9.35,26.74,13.33,2.99
2021-05-09 22:24:10,75.23,0.0,0.0,0.0,41.48,341.65,0.0,1233.0,701.91,139.0,403.81,2271.06,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:24:20,80.39,0.0,0.0,0.0,41.48,342.08,0.0,1233.0,699.79,138.0,403.62,2271.04,2274.15,9.35,26.17,13.27,2.99
2021-05-09 22:24:30,80.39,0.0,0.0,0.0,41.38,340.908,0.0,1233.0,700.85,139.0,402.74,2271.22,2274.15,9.35,26.74,13.27,2.99
2021-05-09 22:24:40,80.39,0.0,0.0,0.0,41.42,341.26,0.0,1233.0,699.79,138.0,402.74,2271.12,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:24:50,80.39,0.0,0.0,0.0,41.51,341.812,0.0,1233.0,699.79,139.0,402.8,2271.02,2274.15,8.78,26.74,13.33,2.99
2021-05-09 22:25:00,2114.59,13.0,0.0,0.0,41.59,341.564,0.0,1240.0,700.85,138.0,402.74,2270.83,2274.15,9.35,27.31,13.27,2.99
2021-05-09 22:25:10,2515.82,30.0,0.0,0.0,40.68,344.586,0.0,1226.0,700.32,138.0,401.6,2271.9,2274.15,9.35,27.31,13.33,2.99
2021-05-09 22:25:20,2100.58,31.0,0.0,0.0,40.43,342.012,0.0,1233.0,702.96,139.0,401.23,2272.11,2274.15,8.78,26.17,13.27,2.99
2021-05-09 22:25:30,2388.23,30.0,0.0,0.0,40.65,337.152,0.75,1226.0,639.56,138.0,401.16,2271.86,2274.15,9.35,26.74,13.27,2.99
2021-05-09 22:25:40,2218.59,30.0,0.0,0.0,40.54,334.998,2.9,1037.0,598.35,119.0,401.04,2271.99,2274.15,9.35,27.31,13.33,2.99
2021-05-09 22:25:50,774.44,31.0,3.6,0.0,38.59,334.52,3.38,957.0,600.73,119.0,400.91,2274.19,2274.19,9.35,27.31,13.33,6.07
2021-05-09 22:26:00,2643.42,30.0,115.2,0.0,38.05,333.71,4.19,979.0,599.93,120.0,401.54,2274.51,2274.51,8.78,27.31,13.33,6.07
2021-05-09 22:26:10,4280.81,31.0,0.0,0.0,38.16,337.966,4.19,979.0,600.73,119.0,401.35,2274.51,2274.51,9.35,27.31,13.33,6.07
2021-05-09 22:26:20,3643.56,30.0,0.0,0.0,38.22,334.256,3.64,972.0,599.93,119.0,401.23,2274.51,2274.51,9.35,27.31,13.27,6.07
2021-05-09 22:26:30,3917.93,31.0,0.0,0.0,38.16,331.192,6.71,979.0,599.93,118.0,401.86,2274.51,2274.51,9.35,26.74,13.33,6.07
2021-05-09 22:26:40,2605.81,31.0,39.6,0.0,37.97,329.62,8.28,1008.0,599.93,119.0,402.61,2274.73,2274.73,9.35,26.74,13.27,6.07
2021-05-09 22:26:50,4219.59,31.0,18.0,0.0,37.94,326.928,10.97,1015.0,599.41,119.0,402.99,2274.78,2274.78,9.35,27.31,13.27,6.07
2021-05-09 22:27:00,3445.89,30.0,61.2,0.0,37.25,331.582,6.32,1052.0,600.73,119.0,402.8,2275.29,2275.29,9.35,26.74,13.33,6.07
2021-05-09 22:27:10,4049.95,31.0,25.2,0.0,37.44,327.308,10.59,1052.0,600.73,120.0,402.99,2275.36,2275.36,9.35,26.74,13.33,6.07
2021-05-09 22:27:20,3922.36,31.0,28.8,0.0,37.5,322.604,15.29,1037.0,597.82,120.0,403.3,2275.44,2275.44,9.35,27.31,13.33,6.07
2021-05-09 22:27:30,3926.78,30.0,0.0,36.0,37.1,326.476,11.42,1037.0,598.88,119.0,403.49,2275.44,2275.44,9.35,26.74,13.27,6.07
2021-05-09 22:27:40,5452.06,30.0,6.0,36.0,37.16,317.394,20.5,1052.0,598.35,119.0,403.99,2275.49,2275.49,9.35,27.31,13.27,6.07
2021-05-09 22:27:50,6348.2,30.0,82.8,36.0,37.1,317.4,20.5,1044.0,601.26,119.0,404.56,2275.72,2275.72,9.35,27.31,13.33,6.07
2021-05-09 22:28:00,6103.33,31.0,23.4,30.0,36.95,318.176,19.72,1066.0,598.35,119.0,404.56,2275.85,2275.85,8.78,27.99,13.33,6.07
2021-05-09 22:28:10,6546.6,30.0,82.8,30.0,36.96,316.816,21.08,1066.0,601.26,119.0,404.37,2276.08,2276.08,9.35,26.74,13.33,6.07
2021-05-09 22:28:20,5055.25,30.0,12.6,30.0,36.27,322.182,15.72,1073.0,601.26,119.0,405.19,2276.22,2276.22,9.35,27.31,13.33,6.07
2021-05-09 22:28:30,3945.96,31.0,46.8,30.0,36.18,322.512,15.39,1066.0,598.35,119.0,405.19,2276.35,2276.35,9.35,26.74,13.27,6.07
2021-05-09 22:28:40,5017.64,31.0,64.8,30.0,36.24,320.26,17.64,1066.0,602.31,119.0,405.69,2276.53,2276.53,9.35,27.31,13.27,6.07
2021-05-09 22:28:50,5574.49,30.0,36.0,30.0,36.09,317.188,20.71,1052.0,599.93,119.0,405.94,2276.63,2276.63,8.78,27.31,13.33,6.07
2021-05-09 22:29:00,4862.01,31.0,46.8,30.0,35.75,324.492,13.41,1052.0,601.26,120.0,405.88,2276.89,2276.89,9.35,27.31,13.33,6.07
2021-05-09 22:29:10,6178.56,30.0,14.4,30.0,35.94,315.638,22.26,1044.0,599.41,119.0,406.07,2276.93,2276.93,9.35,26.74,13.27,6.07
2021-05-09 22:29:20,5574.49,31.0,90.0,30.0,35.8,314.066,23.83,1037.0,599.41,119.0,406.26,2277.18,2277.18,9.35,26.74,13.27,6.07
2021-05-09 22:29:30,5267.67,31.0,0.0,30.0,35.62,318.132,19.77,1044.0,599.93,119.0,406.64,2277.18,2277.18,9.35,27.31,13.27,6.07
2021-05-09 22:29:40,3757.14,31.0,20.4,30.0,35.19,321.686,16.21,1052.0,599.93,118.0,407.58,2277.35,2277.35,9.35,26.74,13.27,6.07
2021-05-09 22:29:50,4932.82,30.0,72.0,27.0,34.99,321.848,16.05,1052.0,599.41,119.0,407.27,2277.55,2277.55,9.35,27.31,13.27,6.07
2021-05-09 22:30:00,5036.07,31.0,68.4,27.0,34.81,323.406,14.49,1052.0,598.35,119.0,407.45,2277.74,2277.74,9.35,27.31,13.33,6.07
2021-05-09 22:30:10,6607.82,30.0,0.0,27.0,34.98,317.192,20.71,1059.0,599.93,119.0,407.64,2277.74,2277.74,9.35,27.31,13.27,6.07
2021-05-09 22:30:20,7023.8,31.0,59.4,27.0,34.74,319.066,18.83,1044.0,598.35,119.0,408.84,2278.07,2278.07,9.35,27.99,13.27,6.07
2021-05-09 22:30:30,4304.41,30.0,7.2,37.0,34.44,323.922,13.98,1059.0,599.93,118.0,408.52,2278.09,2278.09,9.35,26.17,13.33,6.07
2021-05-09 22:30:40,4271.96,30.0,3.6,37.0,34.39,326.434,11.46,1073.0,599.41,119.0,408.52,2278.1,2278.1,9.35,26.17,13.27,6.07
2021-05-09 22:30:50,5022.06,31.0,86.4,37.0,34.54,320.222,17.68,1066.0,601.26,118.0,408.84,2278.34,2278.34,9.35,27.31,13.27,6.07
2021-05-09 22:31:00,4880.45,30.0,84.0,37.0,33.66,323.712,14.19,1066.0,599.93,119.0,408.84,2279.04,2279.04,9.35,27.31,13.33,6.07
2021-05-09 22:31:10,5772.9,31.0,0.0,19.0,33.82,320.358,17.54,1059.0,600.73,119.0,409.4,2279.04,2279.04,9.35,27.31,13.27,6.07
2021-05-09 22:31:20,5876.16,31.0,0.0,19.0,33.84,317.346,20.55,1052.0,597.82,119.0,409.72,2279.04,2279.04,9.35,26.17,13.33,6.07
2021-05-09 22:31:30,5970.57,31.0,32.4,19.0,33.61,319.56,18.34,1044.0,599.93,119.0,409.59,2279.13,2279.13,9.35,27.31,13.33,6.07
2021-05-09 22:31:40,6334.18,31.0,32.4,19.0,33.23,319.526,18.37,1044.0,598.35,119.0,409.91,2279.4,2279.4,9.35,27.31,13.27,6.07
2021-05-09 22:31:50,6060.55,31.0,39.6,31.0,33.13,319.864,18.03,1052.0,600.73,119.0,410.22,2279.51,2279.51,8.78,26.74,13.33,6.07
2021-05-09 22:32:00,5149.66,31.0,46.8,31.0,32.97,319.292,18.61,1052.0,599.41,119.0,409.72,2279.64,2279.64,9.35,26.74,13.27,6.07
2021-05-09 22:32:10,3521.12,31.0,54.0,31.0,32.72,323.94,13.96,1052.0,601.26,119.0,410.28,2279.79,2279.79,8.78,27.31,13.27,6.07
2021-05-09 22:32:20,6872.6,30.0,46.8,31.0,32.64,320.462,17.44,1052.0,600.73,119.0,410.54,2280.05,2280.05,8.78,27.31,13.33,6.07
2021-05-09 22:32:30,5187.27,31.0,72.0,33.0,32.32,321.814,16.08,1052.0,598.88,119.0,410.98,2280.25,2280.25,9.35,27.31,13.27,6.07
2021-05-09 22:32:40,6178.56,31.0,23.4,33.0,32.34,319.336,18.56,1059.0,598.35,118.0,411.61,2280.38,2280.38,9.35,26.74,13.27,6.07
2021-05-09 22:32:50,6211.75,31.0,82.8,33.0,32.19,319.186,18.71,1052.0,601.26,120.0,411.79,2280.61,2280.61,9.35,27.99,13.27,6.07
2021-05-09 22:33:00,4432.01,30.0,54.0,33.0,31.8,322.472,15.43,1059.0,601.26,118.0,411.86,2280.76,2280.76,9.35,27.99,13.27,6.07
2021-05-09 22:33:10,5413.71,31.0,24.0,33.0,31.74,319.738,18.16,1052.0,599.41,119.0,412.49,2280.96,2280.96,8.78,27.31,13.27,6.07
2021-05-09 22:33:20,4781.62,30.0,28.8,33.0,31.44,323.924,13.97,1059.0,599.41,119.0,412.8,2281.04,2281.04,8.78,27.31,13.27,6.07
2021-05-09 22:33:30,4333.18,30.0,43.2,33.0,31.32,324.062,13.84,1073.0,601.26,119.0,413.18,2281.16,2281.16,9.35,27.31,13.33,6.07
2021-05-09 22:33:40,6730.99,30.0,36.0,33.0,31.34,317.1,20.8,1059.0,598.88,119.0,413.05,2281.26,2281.26,9.35,27.99,13.27,6.07
2021-05-09 22:33:50,5904.92,30.0,126.0,33.0,31.1,318.938,18.96,1044.0,598.88,119.0,413.18,2281.61,2281.61,9.35,27.31,13.33,6.07
2021-05-09 22:34:00,4876.02,31.0,20.4,33.0,31.04,320.572,17.33,1052.0,600.73,119.0,414.25,2281.78,2281.78,8.78,27.31,13.33,6.07
2021-05-09 22:34:10,5192.44,30.0,46.8,33.0,30.91,319.924,17.97,1052.0,600.73,119.0,414.56,2281.91,2281.91,9.35,27.31,13.33,6.07
2021-05-09 22:34:20,5531.72,30.0,0.0,33.0,30.62,320.376,17.52,1052.0,599.93,119.0,414.37,2281.91,2281.91,9.35,27.31,13.33,6.07
2021-05-09 22:34:30,5036.07,31.0,55.8,33.0,30.31,325.564,12.33,1052.0,602.84,120.0,414.37,2282.22,2282.22,9.35,27.31,13.33,6.07
2021-05-09 22:34:40,5617.27,30.0,10.8,33.0,30.45,320.684,17.21,1052.0,598.88,119.0,414.62,2282.25,2282.25,9.35,27.31,13.33,6.07
2021-05-09 22:34:50,5834.12,31.0,50.4,33.0,30.4,317.298,20.6,1044.0,599.93,119.0,414.56,2282.39,2282.39,8.78,27.31,13.27,6.07
2021-05-09 22:35:00,6197.73,31.0,43.2,33.0,30.34,317.466,20.43,1052.0,597.82,120.0,414.62,2282.51,2282.51,9.35,27.99,13.27,6.07
2021-05-09 22:35:10,3705.51,31.0,46.8,33.0,29.63,324.514,13.38,1059.0,601.78,120.0,414.81,2282.9,2282.9,9.35,26.74,13.33,6.07
2021-05-09 22:35:20,4988.87,30.0,50.4,33.0,29.5,328.376,9.52,1066.0,599.93,119.0,414.94,2283.04,2283.04,9.35,27.31,13.27,6.07
2021-05-09 22:35:30,6088.58,31.0,39.6,33.0,29.96,318.478,19.42,1066.0,598.88,119.0,415.13,2283.15,2283.15,9.35,27.31,13.33,6.07
2021-05-09 22:35:40,5702.09,31.0,18.0,33.0,29.78,315.686,22.21,1044.0,599.41,120.0,415.5,2283.2,2283.2,9.35,27.31,13.27,6.07
2021-05-09 22:35:50,4446.02,30.0,57.6,23.0,29.25,322.866,15.03,1052.0,599.93,119.0,416.2,2283.36,2283.36,9.35,26.74,13.27,6.07
2021-05-09 22:36:00,5777.32,30.0,0.0,23.0,29.34,320.698,17.2,1059.0,598.88,119.0,415.95,2283.36,2283.36,9.35,27.99,13.33,6.07
