Datetime,Total KW,Hole Depth (ft),Bit Position (ft),Flow In Rate (galUS/min),Pump Pressure (psi),Hook Load (klb),Bit Weight (klb)
2023-03-04 15:16:30+00:00,1629.027832,1219.56335,1219.57197,808.1441,1742.68128,78.4405804,27.9330771
2023-03-04 15:16:40+00:00,1564.283401,1220.8518,1220.87349,808.263927,1738.02271,80.152454,27.8565037
2023-03-04 15:16:50+00:00,1538.492721,1222.48823,1222.51721,808.14416,1703.71569,81.2583774,26.0159175
2023-03-04 15:17:00+00:00,1569.261564,1223.81826,1223.84328,808.1441,1772.22367,78.434444,28.7516019
2023-03-04 15:17:10+00:00,1564.86074,1225.13252,1225.13299,808.1441,1805.94015,79.5079943,28.1572973
2023-03-04 15:17:20+00:00,1610.567778,1226.28045,1226.28045,808.1441,1860.58017,74.6242483,32.8700218
2023-03-04 15:17:30+00:00,1588.891094,1227.3071,1227.3071,808.1441,1861.48544,76.6599126,31.2760298
2023-03-04 15:17:40+00:00,1647.725506,1228.29987,1228.29987,808.1441,1881.62247,75.1850772,32.9108626
2023-03-04 15:17:50+00:00,1616.710461,1229.56461,1229.56461,808.260509,1851.99048,82.3378434,26.002854
2023-03-04 15:18:00+00:00,1583.294966,1231.05275,1231.05275,808.144117,1829.13542,82.1141789,25.5134185
2023-03-04 15:18:10+00:00,1584.441027,1232.46109,1232.46109,808.1441,1861.49012,80.03048,27.4798055
2023-03-04 15:18:20+00:00,1551.048921,1233.81936,1233.81936,808.1441,1852.45996,79.8595704,27.9129369
2023-03-04 15:18:30+00:00,1569.633332,1235.15279,1235.15279,808.1441,1844.12249,80.0660113,27.519777
2023-03-04 15:18:40+00:00,1573.120751,1236.4939,1236.4939,808.1441,1827.57345,79.2782005,28.30365
2023-03-04 15:18:50+00:00,1551.062462,1237.81354,1237.81354,808.1441,1813.64991,79.698923,28.0144918
2023-03-04 15:19:00+00:00,1559.265846,1239.16215,1239.16215,808.1441,1831.63184,80.4589556,27.2948198
2023-03-04 15:19:10+00:00,1592.920154,1240.52021,1240.52021,808.1441,1862.43329,80.5240781,27.3515906
2023-03-04 15:19:20+00:00,1593.200823,1241.89563,1241.89563,808.1441,1870.52711,79.6897593,27.7082229
2023-03-04 15:19:30+00:00,1641.840095,1243.22849,1243.22849,808.1441,1869.15802,80.9239194,26.9421514
2023-03-04 15:19:40+00:00,1600.743155,1244.66766,1244.67052,808.1441,1848.30247,81.3483171,26.3416084
2023-03-04 15:19:50+00:00,1618.776085,1246.08636,1246.08928,808.1441,1876.10342,80.939509,26.7012953
2023-03-04 15:20:00+00:00,1647.926157,1247.42869,1247.43388,808.037137,1925.70834,78.8901718,28.3754258
2023-03-04 15:20:10+00:00,1648.736157,1248.77063,1248.77063,808.25173,1893.60901,80.611885,27.2796034
2023-03-04 15:20:20+00:00,1627.402927,1249.94204,1249.94204,807.665275,1930.83099,76.1547258,31.6005842
2023-03-04 15:20:30+00:00,1623.024272,1251.26114,1251.26114,808.144088,1853.3608,82.0374406,25.8943984
2023-03-04 15:20:40+00:00,1622.404657,1252.676489,1252.676489,808.1441,1835.8686,81.14322489,26.19301056
2023-03-04 15:20:50+00:00,1612.644468,1254.1544,1254.16043,808.1441,1906.9822,82.325375,25.9978189
2023-03-04 15:21:00+00:00,1603.905597,1255.63541,1255.64435,808.610077,1805.62258,82.1804978,25.737209
2023-03-04 15:21:10+00:00,1600.424345,1257.13764,1257.14056,808.144125,1800.43657,81.6766475,25.9272309
2023-03-04 15:21:20+00:00,1522.617741,1258.55152,1258.5572,808.1441,1820.94886,80.84797,26.7281428
2023-03-04 15:21:30+00:00,1575.159283,1259.9567,1259.9567,808.1441,1870.86773,80.91086,26.8510248
2023-03-04 15:21:40+00:00,1565.760603,1261.37573,1261.37573,808.1441,1856.61501,81.2932007,26.5097431
2023-03-04 15:21:50+00:00,1554.160887,1262.80134,1262.80134,808.1441,1828.92976,80.728863,26.7991027
2023-03-04 15:22:00+00:00,1486.411573,1264.21496,1264.21496,808.260602,1788.7793,81.6722607,25.9408068
2023-03-04 15:22:10+00:00,1511.722166,1265.6851,1265.6851,808.1441,1794.59657,82.2445396,25.4731242
2023-03-04 15:22:20+00:00,1526.29105,1267.09998,1267.09998,808.1441,1814.51534,80.2773966,27.3536529
2023-03-04 15:22:30+00:00,1548.381346,1268.48547,1268.48547,808.1441,1819.87857,80.4566673,27.218452
2023-03-04 15:22:40+00:00,1606.883388,1269.82407,1269.82407,808.1441,1868.98027,79.3259,28.32827
2023-03-04 15:22:50+00:00,1574.382526,1271.12439,1271.12439,808.1441,1851.40055,79.8497685,27.8758446
2023-03-04 15:23:00+00:00,1522.424488,1272.50094,1272.50094,808.1441,1805.668,80.733906,27.1674358
2023-03-04 15:23:10+00:00,1521.103611,1273.90296,1273.90296,808.1441,1819.1885,80.3099538,26.9573113
2023-03-04 15:23:20+00:00,1593.190975,1275.12791,1275.12791,808.609827,1870.98642,77.04329,30.7358517
2023-03-04 15:23:30+00:00,1575.959436,1276.29413,1276.29413,808.144185,1858.05902,79.046193,29.3209401
2023-03-04 15:23:40+00:00,1561.752466,1277.63249,1277.63249,808.1441,1809.37703,81.4299745,26.4750303
2023-03-04 15:23:50+00:00,1610.258794,1279.11362,1279.11362,808.1441,1791.92449,82.3478241,25.4573157
2023-03-04 15:24:00+00:00,1556.387764,1280.61744,1280.61744,808.1441,1790.80558,81.35751,25.6732764
2023-03-04 15:24:10+00:00,1615.870919,1281.80828,1281.80828,808.027658,1872.17227,76.5845798,31.3352404
2023-03-04 15:24:20+00:00,1585.114378,1282.84995,1282.84995,808.1441,1860.24127,71.932687,34.4002164
2023-03-04 15:24:30+00:00,1606.093086,1283.62656,1283.62656,807.68918,1871.49292,74.1539229,34.1096669
2023-03-04 15:24:40+00:00,1598.214686,1284.71065,1284.71065,808.684396,1828.20882,79.3260654,29.1884473
2023-03-04 15:24:50+00:00,1553.270872,1286.0333,1286.0333,808.14418,1782.35,79.720015,28.2271366
2023-03-04 15:25:00+00:00,1527.512205,1287.32015,1287.32015,808.1441,1784.04161,78.8317437,28.5275488
2023-03-04 15:25:10+00:00,1624.725509,1288.58695,1288.58695,808.1441,1844.87397,78.8505086,28.9632105
2023-03-04 15:25:20+00:00,1571.023131,1289.82627,1289.82627,808.1441,1823.43161,81.4550701,28.0860988
2023-03-04 15:25:30+00:00,1543.089281,1290.2455,1288.72437,809.644716,1483.65176,103.5138656,6.58911539
2023-03-04 15:25:40+00:00,1592.64811,1290.2455,1277.6762,808.734282,1441.52035,104.7904055,2.92208599
2023-03-04 15:25:50+00:00,1640.810973,1290.2455,1263.79772,808.842034,1439.52261,105.0602428,2.5358164
2023-03-04 15:26:00+00:00,1813.330705,1290.2455,1246.57063,809.001059,1450.69761,105.3204766,2.45271057
2023-03-04 15:26:10+00:00,1800.067916,1290.2455,1223.66666,808.930635,1421.45045,106.3656336,1.47745983
2023-03-04 15:26:20+00:00,1716.588883,1290.2455,1200.71421,809.051346,1430.72127,106.08048,1.240956352
2023-03-04 15:26:30+00:00,1304.558409,1290.2455,1201.65609,808.286322,1470.76967,106.5448218,1.528956129
2023-03-04 15:26:40+00:00,1086.971765,1290.2455,1220.98227,808.370353,1457.33732,107.6658085,0.183717143
2023-03-04 15:26:50+00:00,1078.850866,1290.2455,1240.14797,808.642727,1446.30149,107.9294431,-0.367150406
2023-03-04 15:27:00+00:00,1113.584753,1290.2455,1258.4807,808.727579,1456.53228,108.2611379,-0.484216022
2023-03-04 15:27:10+00:00,1037.981656,1290.2455,1276.26131,809.185524,1447.55524,108.3967569,-0.61853151
2023-03-04 15:27:20+00:00,1126.467173,1290.2455,1285.92325,767.422329,1314.445954,108.8384789,-0.817874468
2023-03-04 15:27:30+00:00,609.372082,1290.2455,1288.37266,388.483261,407.063294,49.629387,46.93357471
2023-03-04 15:27:40+00:00,519.080694,1290.2455,1288.4288,105.3313443,76.3791787,42.0055758,65.7061194
2023-03-04 15:27:50+00:00,526.698122,1290.2455,1288.4288,24.4972186,75.1561444,41.6059918,65.955177
2023-03-04 15:28:00+00:00,553.381278,1290.2455,1288.4288,0.244114891,80.6324845,41.8363097,66.0609191
2023-03-04 15:28:10+00:00,1045.329505,1290.2455,1288.4288,2.18e-07,83.970806,42.8647405,65.0056452
2023-03-04 15:28:20+00:00,978.795182,1290.2455,1288.4288,0.0,84.9190645,43.324377,64.3066214
2023-03-04 15:28:30+00:00,766.208868,1290.2455,1288.4288,0.0,85.566562,43.4587676,64.3478711
2023-03-04 15:28:40+00:00,507.309872,1290.2455,1288.4288,0.0,85.9732,44.3352732,63.2695355
2023-03-04 15:28:50+00:00,522.065869,1290.2455,1288.4288,0.0,86.141357,41.8170736,65.7747096
2023-03-04 15:29:00+00:00,538.24244,1290.2455,1288.4288,0.0,86.78734,41.931423,66.1105619
2023-03-04 15:29:10+00:00,544.018292,1290.2455,1288.4288,0.0,86.78734,41.2591398,66.0450639
2023-03-04 15:29:20+00:00,536.64214,1290.2455,1288.4288,0.0,86.78734,39.3573058,68.2607999
2023-03-04 15:29:30+00:00,555.48875,1290.2455,1288.4288,0.0,67.2757242,39.1690072,68.5350218
2023-03-04 15:29:40+00:00,633.169774,1290.2455,1288.4288,115.8817775,45.5923469,38.6752949,68.9050147
2023-03-04 15:29:50+00:00,812.1817903,1290.24368,1288.17612,332.654758,238.9495685,58.3694279,58.740162
2023-03-04 15:30:00+00:00,1208.344676,1289.5707,1284.66314,686.136316,1170.60838,107.3966839,1.154092434
2023-03-04 15:30:10+00:00,1292.50322,1289.5707,1284.5239,808.855542,1482.11194,107.4926559,0.226103429
2023-03-04 15:30:20+00:00,1307.367543,1289.5707,1284.5239,808.22114,1502.23097,107.4565721,0.233145462
2023-03-04 15:30:30+00:00,1297.456764,1289.5707,1284.5239,808.726579,1512.4627,107.6130055,0.114945293
2023-03-04 15:30:40+00:00,1336.838918,1289.5707,1284.84428,808.144114,1512.23057,108.4428361,-0.458450818
2023-03-04 15:30:50+00:00,1335.584529,1289.5707,1287.15199,808.260501,1533.41757,109.575826,-1.84124457
2023-03-04 15:31:00+00:00,1391.527324,1290.00923,1289.8098,808.609309,1542.18503,104.1086396,0.08542473
2023-03-04 15:31:10+00:00,1626.585536,1289.67529,1289.70031,807.289044,1902.50675,81.8750536,24.7560918
2023-03-04 15:31:20+00:00,1689.244674,1290.87994,1290.90893,808.144094,1923.56005,81.2382623,26.5503971
2023-03-04 15:31:30+00:00,1647.430066,1292.32406,1292.35239,808.1441,1912.30861,81.4211295,26.4869498
2023-03-04 15:31:40+00:00,1643.436701,1293.71842,1293.74612,808.1441,1937.01668,80.3456405,27.0795408
2023-03-04 15:31:50+00:00,1656.162786,1295.10903,1295.13724,808.1441,1943.70139,81.138591,26.6985811
2023-03-04 15:32:00+00:00,1663.316116,1296.55685,1296.58532,808.1441,1924.48692,81.2251337,26.4011177
2023-03-04 15:32:10+00:00,1676.200986,1297.93241,1297.95958,808.1441,1958.72097,80.6152526,27.451982
2023-03-04 15:32:20+00:00,1634.233746,1299.32695,1299.35602,808.1441,1994.7046,81.242789,26.217397
2023-03-04 15:32:30+00:00,1667.697256,1300.73138,1300.75768,808.1441,1995.8538,78.9687131,27.9218653
2023-03-04 15:32:40+00:00,1664.305851,1302.08847,1302.11761,808.1441,2009.3515,82.0008866,26.457097
2023-03-04 15:32:50+00:00,1671.096047,1303.57678,1303.60621,808.1441,1957.95501,82.07628,25.7826803
2023-03-04 15:33:00+00:00,1685.229147,1305.02428,1305.054,808.1441,1970.34199,82.240512,25.9080856
2023-03-04 15:33:10+00:00,1626.87729,1306.55493,1306.58623,808.1441,1929.65436,82.9491555,24.5655487
2023-03-04 15:33:20+00:00,1636.863172,1308.10403,1308.13457,808.1441,1947.15476,82.5077014,25.0216294
2023-03-04 15:33:30+00:00,1663.807285,1309.58236,1309.6105,808.1441,1960.45954,80.7793903,26.6268511
2023-03-04 15:33:40+00:00,1676.043426,1310.96068,1310.98848,808.1441,1950.33122,80.8622837,27.1110938
2023-03-04 15:33:50+00:00,1676.148065,1312.38134,1312.41038,808.1441,1938.41528,81.6369359,26.1647255
2023-03-04 15:34:00+00:00,1632.153361,1313.79702,1313.82356,808.1441,1927.77289,81.314713,26.5632949
2023-03-04 15:34:10+00:00,1639.683383,1315.28306,1315.31266,808.1441,1930.36558,82.8545682,25.3192968
2023-03-04 15:34:20+00:00,1618.131035,1316.824,1316.85502,808.1441,1923.54808,82.93086,24.7835442
2023-03-04 15:34:30+00:00,1623.642222,1318.35538,1318.38627,808.1441,1939.88759,82.594646,24.9920696
2023-03-04 15:34:40+00:00,1639.320238,1319.88818,1319.91793,808.1441,1942.74193,81.897557,25.3160605
2023-03-04 15:34:50+00:00,1620.268051,1321.33755,1321.36721,808.1441,1952.0058,82.3868592,25.9836185
2023-03-04 15:35:00+00:00,1647.566719,1322.82638,1322.85517,808.1441,1986.2001,81.1880306,26.2754367
2023-03-04 15:35:10+00:00,1662.5886,1324.26456,1324.29328,808.1441,2009.65025,81.4482111,26.4544334
2023-03-04 15:35:20+00:00,1641.603743,1325.72771,1325.75421,808.1441,1987.73292,81.896756,25.7591973
2023-03-04 15:35:30+00:00,1639.320232,1327.19229,1327.20147,807.678349,2029.68712,81.7287809,26.3012069
2023-03-04 15:35:40+00:00,1676.246551,1328.66967,1328.66967,808.144019,1988.92051,82.015606,25.5534506
2023-03-04 15:35:50+00:00,1751.226755,1329.88877,1329.88877,808.027674,2106.9815,74.6746331,32.3677096
2023-03-04 15:36:00+00:00,1746.743459,1331.02954,1331.02954,807.539987,2166.82972,79.9438062,28.5323143
2023-03-04 15:36:10+00:00,1782.046071,1332.40992,1332.40992,807.139942,2177.38445,80.7242249,26.8439612
2023-03-04 15:36:20+00:00,1734.753513,1333.77992,1333.77992,808.137257,2185.96915,80.901645,27.0119339
2023-03-04 15:36:30+00:00,1701.975687,1335.23095,1335.23095,808.1441,2145.63254,80.9931795,26.3048776
2023-03-04 15:36:40+00:00,1777.609547,1336.43482,1336.43482,807.213399,2212.09166,75.6867298,31.464029
2023-03-04 15:36:50+00:00,1738.636087,1337.51928,1337.51928,808.143635,2166.07529,77.296287,30.7631291
2023-03-04 15:37:00+00:00,1744.084498,1338.6946,1338.6946,807.67894,2163.20915,77.819856,29.9279054
2023-03-04 15:37:10+00:00,1728.107344,1339.93401,1339.93401,807.575352,2166.04798,78.9376486,28.8388281
2023-03-04 15:37:20+00:00,1707.778616,1341.19504,1341.19504,807.665637,2175.48754,78.3085456,29.0592943
2023-03-04 15:37:30+00:00,1698.222362,1342.40435,1342.40435,808.1441,2141.21467,78.2215836,29.4795142
2023-03-04 15:37:40+00:00,1673.789476,1343.62475,1343.62475,807.807694,2140.11544,77.5561899,29.7919341
2023-03-04 15:37:50+00:00,1764.60157,1344.70119,1344.70119,807.324317,2215.17882,74.3574871,32.7945806
2023-03-04 15:38:00+00:00,1759.545846,1345.75166,1345.75166,808.019327,2204.1226,78.9147037,29.8757762
2023-03-04 15:38:10+00:00,1710.448643,1347.00141,1347.00141,808.1441,2167.80518,77.2761141,29.6765514
2023-03-04 15:38:20+00:00,1723.973646,1348.15615,1348.15615,807.66477,2190.57642,77.6013415,30.4854084
2023-03-04 15:38:30+00:00,1749.872649,1349.36085,1349.36085,807.651966,2198.23838,77.5963551,29.7506485
2023-03-04 15:38:40+00:00,1797.271079,1350.54256,1350.54256,807.938568,2241.84483,78.9607919,29.4459689
2023-03-04 15:38:50+00:00,1746.899772,1351.88179,1351.88179,808.001513,2199.07233,80.2723154,27.3388062
2023-03-04 15:39:00+00:00,1760.552805,1353.26326,1353.26326,808.053436,2215.34654,80.937719,26.8016839
2023-03-04 15:39:10+00:00,1820.188586,1354.64756,1354.64756,807.913487,2227.03508,79.4064389,27.8925132
2023-03-04 15:39:20+00:00,1839.276492,1355.93915,1355.93915,807.569711,2258.63503,79.2632587,28.4980877
2023-03-04 15:39:30+00:00,1843.086437,1357.23448,1357.23448,807.087322,2253.05059,79.2585875,28.5249292
2023-03-04 15:39:40+00:00,1764.333212,1358.57281,1358.57281,807.251637,2220.55531,80.5461221,27.2418463
2023-03-04 15:39:50+00:00,1776.542275,1359.98837,1359.98837,807.858952,2195.13121,82.2075414,26.0775381
2023-03-04 15:40:00+00:00,1791.889135,1361.46852,1361.46852,807.497876,2181.70058,80.1134647,26.5079314
2023-03-04 15:40:10+00:00,1775.082847,1362.646978,1362.646978,806.7070578,2204.160478,75.87172022,31.87344056
2023-03-04 15:40:20+00:00,1748.09386,1363.75072,1363.75072,807.538017,2231.1354,78.3075062,29.7334194
2023-03-04 15:40:30+00:00,1744.927728,1365.04326,1365.04326,807.663573,2223.85931,80.3210946,27.7239329
2023-03-04 15:40:40+00:00,1719.114889,1366.45414,1366.45414,807.913493,2202.24857,81.9942684,25.9722328
2023-03-04 15:40:50+00:00,1733.383404,1367.9046,1367.9046,807.951414,2221.8624,79.9339216,27.0725192
2023-03-04 15:41:00+00:00,1785.767384,1369.11446,1369.11446,806.980939,2265.2488,76.2864774,30.7734127
2023-03-04 15:41:10+00:00,1827.660776,1370.11798,1370.11798,807.451534,2265.41957,75.0085941,33.0891621
2023-03-04 15:41:20+00:00,1800.107303,1371.2726,1371.2726,807.923368,2278.87552,79.2520556,28.8028526
2023-03-04 15:41:30+00:00,1813.724625,1372.53759,1372.53759,807.104717,2287.2903,78.8636204,29.0408269
2023-03-04 15:41:40+00:00,1799.730617,1373.80901,1373.80901,807.77084,2283.04721,79.4147174,28.3665446
2023-03-04 15:41:50+00:00,1771.535787,1374.99951,1374.99951,807.114326,2262.04558,74.5266745,32.0094644
2023-03-04 15:42:00+00:00,1787.24459,1375.98666,1375.98666,807.675711,2260.14155,76.3814035,31.8180218
2023-03-04 15:42:10+00:00,1798.49593,1377.05928,1377.05928,807.637544,2295.79938,75.9580725,31.9382509
2023-03-04 15:42:20+00:00,1843.212004,1378.05502,1378.05502,806.64263,2343.3168,74.3912352,33.1131916
2023-03-04 15:42:30+00:00,1820.609613,1378.9816,1378.9816,807.475269,2325.61698,74.2952425,33.6223874
2023-03-04 15:42:40+00:00,1803.49501,1379.95949,1379.95949,806.420378,2313.88995,75.99382,32.1938457
2023-03-04 15:42:50+00:00,1784.027981,1381.08321,1381.08321,807.085196,2301.24055,77.9711242,30.0991724
2023-03-04 15:43:00+00:00,1792.35817,1382.29837,1382.30331,806.772627,2284.05678,78.3830909,29.2035885
2023-03-04 15:43:10+00:00,1652.07832,1383.01789,1382.87885,808.582867,2058.75985,99.0212976,13.63306979
2023-03-04 15:43:20+00:00,1913.596892,1383.0231,1372.65007,808.144198,1861.96124,107.287886,1.371936267
2023-03-04 15:43:30+00:00,2024.247778,1383.0231,1351.96472,808.1441,1926.30576,109.5245856,-2.037692798
2023-03-04 15:43:40+00:00,1969.14208,1383.0231,1332.99754,808.1441,1898.46997,105.8419814,1.61397462
2023-03-04 15:43:50+00:00,1931.654437,1383.0231,1313.47127,808.1441,1901.57634,105.3462085,2.29012226
2023-03-04 15:44:00+00:00,1939.871344,1383.0231,1294.08156,808.1441,1913.25015,105.3718178,2.63368883
2023-03-04 15:44:10+00:00,1547.005082,1383.0231,1286.81847,808.1441,1917.47398,104.5029884,3.40224507
2023-03-04 15:44:20+00:00,1359.93494,1383.0231,1300.00207,808.1441,1919.44012,105.9171955,2.11332447
2023-03-04 15:44:30+00:00,1313.646874,1383.0231,1316.16874,808.1441,1904.30845,108.0100852,0.159674605
2023-03-04 15:44:40+00:00,1316.119953,1383.0231,1332.62691,808.1441,1892.6753,109.2160906,-1.342116017
2023-03-04 15:44:50+00:00,1277.321295,1383.0231,1349.03018,808.1441,1890.16915,109.8714445,-2.0640574
2023-03-04 15:45:00+00:00,1281.713507,1383.0231,1365.82557,808.1441,1896.07834,109.8702094,-2.15192252
2023-03-04 15:45:10+00:00,1353.393416,1383.0231,1377.44981,807.19613,1875.3177,110.0959055,-2.36347236
2023-03-04 15:45:20+00:00,762.8913205,1383.0231,1380.60155,576.287397,1052.222538,83.0308384,15.97591049
2023-03-04 15:45:30+00:00,544.980934,1383.0231,1381.411,204.5253,143.8678566,42.0809406,65.4796501
2023-03-04 15:45:40+00:00,537.954386,1383.0231,1381.411,27.4046579,74.9097803,42.1089323,65.629964
2023-03-04 15:45:50+00:00,535.430836,1383.0231,1381.411,7.884857717,80.48611,41.2736745,66.2627384
2023-03-04 15:46:00+00:00,636.317441,1383.0231,1381.411,4.17e-05,85.1252118,42.6362674,65.1661586
2023-03-04 15:46:10+00:00,1054.154534,1383.0231,1381.411,0.0,86.4145056,43.5181569,64.4948376
2023-03-04 15:46:20+00:00,940.5160085,1383.0231,1381.411,0.0,87.4471915,43.3780247,64.3458604
2023-03-04 15:46:30+00:00,633.540305,1383.0231,1381.411,0.0,88.0555911,44.731901,63.5221833
2023-03-04 15:46:40+00:00,535.477614,1383.0231,1381.411,0.0,88.63583,43.0839796,63.7567964
2023-03-04 15:46:50+00:00,539.178,1383.0231,1381.411,0.0,89.045594,43.931383,64.6701535
2023-03-04 15:47:00+00:00,546.572617,1383.0231,1381.411,0.0,89.3349195,46.6359505,60.3221467
2023-03-04 15:47:10+00:00,551.496617,1383.0231,1381.411,0.0,89.638477,43.5234052,63.9068962
2023-03-04 15:47:20+00:00,542.746669,1383.0231,1381.411,0.0,89.91901,42.9798074,64.740884
2023-03-04 15:47:30+00:00,559.948663,1383.0231,1381.411,0.0,46.6913193,42.5252653,65.1277059
2023-03-04 15:47:40+00:00,683.224696,1383.0231,1381.411,145.9139235,51.4962424,41.2339529,66.2673995
2023-03-04 15:47:50+00:00,998.0295545,1383.0231,1380.63332,462.032931,587.13974,85.9854398,31.51348727
2023-03-04 15:48:00+00:00,1444.896103,1383.0231,1379.9258,764.40582,1786.39314,108.9018013,-1.16171292
2023-03-04 15:48:10+00:00,1481.63282,1383.0231,1379.9258,808.138506,1945.55048,108.8659465,-1.150184423
2023-03-04 15:48:20+00:00,1567.35106,1383.0231,1379.9258,808.1441,1967.61877,108.9671165,-1.24266178
2023-03-04 15:48:30+00:00,1577.498194,1383.0231,1379.9258,808.1441,2053.42493,109.0557604,-1.29995312
2023-03-04 15:48:40+00:00,1565.67197,1383.0231,1380.51985,808.1441,2061.51483,110.4417881,-2.36861711
2023-03-04 15:48:50+00:00,1581.854687,1383.33763,1383.00561,808.1441,2065.12486,106.0682035,-1.32289284
2023-03-04 15:49:00+00:00,1551.179403,1384.11195,1381.99783,807.446145,2142.89918,105.682719,5.207277266
2023-03-04 15:49:10+00:00,1517.248127,1384.1124,1382.06065,808.1441,2050.51362,111.1013751,-0.708050327
2023-03-04 15:49:20+00:00,1711.051846,1384.51675,1384.4177,806.939773,2224.50488,92.651012,14.05043731
2023-03-04 15:49:30+00:00,1878.206865,1385.81325,1385.81325,806.844074,2427.69551,82.9575004,27.5954889
2023-03-04 15:49:40+00:00,1896.972241,1387.13997,1387.13997,806.709531,2464.92343,81.8058945,28.4216101
2023-03-04 15:49:50+00:00,1921.199802,1388.322556,1388.322556,807.2222011,2472.817822,81.61125956,29.46695511
2023-03-04 15:50:00+00:00,1893.313694,1389.51029,1389.51029,807.042504,2438.43541,83.5216929,26.8601129
2023-03-04 15:50:10+00:00,1882.910518,1390.63158,1390.63158,806.959113,2420.9449,82.5263285,28.1875939
2023-03-04 15:50:20+00:00,1858.970019,1391.77904,1391.77904,806.903561,2379.84787,83.943888,26.7914444
2023-03-04 15:50:30+00:00,1815.67576,1392.96265,1392.96265,807.426465,2356.85724,82.621886,27.6534481
2023-03-04 15:50:40+00:00,1819.758982,1394.05402,1394.05402,806.421513,2362.04482,81.7592982,28.5513643
2023-03-04 15:50:50+00:00,1877.819109,1395.03894,1395.03894,806.198859,2415.81975,79.8009024,30.6347945
2023-03-04 15:51:00+00:00,1869.053137,1396.00245,1396.00245,807.017101,2361.80379,81.8042625,29.0742256
2023-03-04 15:51:10+00:00,1830.633641,1397.12202,1397.12202,807.550118,2328.38953,83.2442891,27.2526532
2023-03-04 15:51:20+00:00,1785.853554,1398.22736,1398.22736,807.425701,2316.68593,81.3049678,28.9987549
2023-03-04 15:51:30+00:00,1755.41831,1399.23012,1399.23012,806.730931,2304.02427,81.0395849,29.5918158
2023-03-04 15:51:40+00:00,1785.483029,1400.2705,1400.2705,806.982675,2328.98174,82.2394563,28.5119436
2023-03-04 15:51:50+00:00,1802.992767,1401.34603,1401.34603,807.831396,2357.44113,81.960073,28.6397621
2023-03-04 15:52:00+00:00,1801.317376,1402.40626,1402.40626,806.495964,2351.35262,81.4340801,29.2039392
2023-03-04 15:52:10+00:00,1817.3573,1403.47764,1403.47764,807.384803,2327.16023,82.2892741,28.4083876
2023-03-04 15:52:20+00:00,1762.599964,1404.51008,1404.51008,807.213214,2301.09006,80.7546322,29.6384306
2023-03-04 15:52:30+00:00,1753.888177,1405.59226,1405.59226,807.67671,2260.12154,84.2338171,27.034517
2023-03-04 15:52:40+00:00,1687.569283,1406.88889,1406.88889,808.144088,2131.57601,85.5835495,24.9811764
2023-03-04 15:52:50+00:00,1637.702704,1408.22136,1408.22136,808.1441,2058.2948,86.4564524,24.394202
2023-03-04 15:53:00+00:00,1572.673894,1409.65809,1409.65809,808.1441,1877.40244,87.8910226,22.8250632
2023-03-04 15:53:10+00:00,1548.225007,1411.11622,1411.11622,808.1441,1828.80902,85.9055986,23.9326886
2023-03-04 15:53:20+00:00,1627.895327,1412.29048,1412.29048,808.1441,1866.43746,81.5445131,28.7127691
2023-03-04 15:53:30+00:00,1635.472127,1413.33668,1413.33668,808.1441,1872.45233,82.3392755,28.5123492
2023-03-04 15:53:40+00:00,1643.551179,1414.41286,1414.41286,808.1441,1868.48037,81.354773,28.9415726
2023-03-04 15:53:50+00:00,1626.567077,1415.44331,1415.44331,808.1441,1890.09888,81.3837466,29.1309981
2023-03-04 15:54:00+00:00,1589.761418,1416.4153,1416.41841,808.1441,1903.02247,80.2290556,30.3753852
2023-03-04 15:54:10+00:00,1625.082492,1417.45449,1417.4771,808.1441,1931.88581,82.9295783,28.0149635
2023-03-04 15:54:20+00:00,1701.355252,1418.57028,1418.59201,807.678848,2010.06108,82.4222079,28.2105138
2023-03-04 15:54:30+00:00,1679.112313,1419.74465,1419.7699,808.143569,2053.89493,84.8489152,25.9947168
2023-03-04 15:54:40+00:00,1672.280258,1421.05294,1421.08003,808.027821,2083.95973,86.1054004,24.6705038
2023-03-04 15:54:50+00:00,1759.049755,1422.36215,1422.38571,808.1441,2133.54639,83.3158976,26.6386572
2023-03-04 15:55:00+00:00,1780.017383,1423.45899,1423.48084,807.700858,2169.93839,82.2848669,28.3203721
2023-03-04 15:55:10+00:00,1788.577763,1424.54615,1424.56714,807.656971,2206.99413,81.8357789,28.6991779
2023-03-04 15:55:20+00:00,1760.571276,1425.61281,1425.63459,807.450556,2234.83197,82.1945266,28.3820943
2023-03-04 15:55:30+00:00,1764.064854,1426.64545,1426.66546,807.648458,2247.81052,81.027016,29.53555
2023-03-04 15:55:40+00:00,1769.945341,1427.62511,1427.64345,806.762916,2305.22657,79.7695096,30.4457446
2023-03-04 15:55:50+00:00,1840.625678,1428.47176,1428.48732,806.876048,2331.73101,77.9693145,32.4485321
2023-03-04 15:56:00+00:00,1835.40869,1429.26958,1429.28741,806.974162,2333.40176,79.8270833,31.1667083
2023-03-04 15:56:10+00:00,1787.796072,1430.22536,1430.2439,806.599567,2342.54256,79.9155436,30.3861561
2023-03-04 15:56:20+00:00,1780.523324,1431.11977,1431.13747,807.237263,2327.68311,79.4016925,31.2316556
2023-03-04 15:56:30+00:00,1784.453913,1431.99138,1432.00854,807.40157,2309.1809,79.0016735,31.4977925
